child_id,family_id,child_name,first_name,last_name,gender,dob,race,ethnicity,birth_weight,special_needs_flag,guardian_email,enrollment_status,zip_code
CH_007751,FAM_001468,Oscar Obrien,Oscar,Obrien,M,2019-05-26,RaceC,Asian,2.19,0,ewright@example.org,Inactive,20210
CH_007752,FAM_002967,Edward Wood,Edward,Wood,F,2025-10-02,RaceB,Non-Hispanic,4.53,0,james70@example.net,Active,41163
CH_007753,FAM_002522,Katie Ramirez,Katie,Ramirez,M,2022-02-27,RaceB,Black,2.04,1,chanson@example.org,Waitlisted,18536
CH_007754,FAM_000365,Jose Rodgers,Jose,Rodgers,Other,2025-10-31,RaceC,Hispanic,3.63,0,paulkelly@example.com,Active,10615
CH_007755,FAM_002994,Julie Edwards,Julie,Edwards,M,2018-02-03,RaceA,Asian,4.73,1,brianpark@example.net,Waitlisted,69636
CH_007756,FAM_000004,Dennis Rodriguez,Dennis,Rodriguez,Other,2020-02-14,RaceA,Asian,3.32,0,andersonsamantha@example.org,Inactive,10615
CH_007757,FAM_000947,Steve Stewart,Steve,Stewart,F,2025-01-24,RaceC,White,3.08,1,awood@example.com,Active,20809
CH_007758,FAM_002162,Crystal Holmes,Crystal,Holmes,M,2022-12-30,RaceA,Black,3.15,0,reidnicholas@example.net,Waitlisted,19643
CH_007759,FAM_001372,William Lin,William,Lin,Other,2020-06-12,RaceB,Hispanic,3.67,1,jessicaanderson@example.com,Inactive,37847
CH_007760,FAM_000759,Shannon Young,Shannon,Young,F,2015-09-02,RaceC,Non-Hispanic,3.97,1,williamssabrina@example.net,Active,38102
CH_007761,FAM_001272,Mary Thompson,Mary,Thompson,Other,2015-09-23,RaceC,Black,2.08,0,egrant@example.com,Active,67787
CH_007762,FAM_000601,Gregory Buck,Gregory,Buck,M,2022-09-22,RaceA,White,2.78,0,lozanorobert@example.net,Inactive,19319
CH_007763,FAM_001924,Vincent Miller,Vincent,Miller,F,2016-05-08,RaceB,Non-Hispanic,4.42,0,longkelsey@example.com,Active,61975
CH_007764,FAM_001562,Mr. John Lewis,Mr.,Lewis,M,2016-09-17,RaceC,Hispanic,4.31,0,david67@example.com,Inactive,21513
CH_007765,FAM_000692,Paul Wright,Paul,Wright,M,2017-11-03,RaceB,Hispanic,2.29,0,browncharles@example.org,Inactive,21513
CH_007766,FAM_000626,Richard Harrington,Richard,Harrington,Other,2020-06-22,RaceA,White,3.17,0,alexandriasalazar@example.org,Inactive,29603
CH_007767,FAM_000423,Anita Mitchell,Anita,Mitchell,Other,2020-11-21,RaceC,Non-Hispanic,3.19,0,michelleberg@example.com,Waitlisted,91736
CH_007768,FAM_001333,Robert Hill,Robert,Hill,F,2016-07-26,RaceC,Black,3.91,1,amandaholmes@example.net,Waitlisted,19319
CH_007769,FAM_001444,Tommy Mueller,Tommy,Mueller,F,2017-05-17,RaceB,Non-Hispanic,4.96,0,michael80@example.org,Active,59394
CH_007770,FAM_002319,Andrew Davis,Andrew,Davis,Other,2015-11-03,RaceA,Black,2.29,0,bradyjordan@example.net,Inactive,16471
CH_007771,FAM_001641,Shannon Thompson,Shannon,Thompson,F,2019-04-23,RaceB,Black,4.4,0,jacquelinerivera@example.org,Active,57841
CH_007772,FAM_000992,Kenneth James,Kenneth,James,Other,2024-11-06,RaceB,Asian,3.19,0,zcohen@example.net,Inactive,66014
CH_007773,FAM_002774,Eric Gutierrez,Eric,Gutierrez,F,2025-09-21,RaceB,Black,2.98,1,montestyler@example.org,Inactive,58250
CH_007774,FAM_001810,Jennifer Smith,Jennifer,Smith,Other,2025-02-02,RaceB,White,3.58,1,lpierce@example.org,Active,11605
CH_007775,FAM_001209,Crystal Vazquez,Crystal,Vazquez,M,2021-02-23,RaceA,White,2.58,0,ycolon@example.com,Inactive,47926
CH_007776,FAM_000844,Jeremy Murphy,Jeremy,Murphy,M,2022-02-13,RaceA,White,4.81,1,andrewacosta@example.com,Inactive,63492
CH_007777,FAM_002347,Anna Roberts,Anna,Roberts,Other,2020-02-17,RaceB,Hispanic,2.26,1,nataliejordan@example.org,Active,75299
CH_007778,FAM_002772,Danielle Jenkins,Danielle,Jenkins,F,2025-10-19,RaceB,Black,4.43,0,woodnicholas@example.net,Active,79755
CH_007779,FAM_001699,Nicholas Thompson,Nicholas,Thompson,M,2015-09-27,RaceA,Hispanic,4.35,0,betty26@example.net,Waitlisted,41063
CH_007780,FAM_000934,Kimberly Cook,Kimberly,Cook,M,2015-11-02,RaceB,Asian,4.8,1,allison16@example.org,Waitlisted,73760
CH_007781,FAM_002444,Caroline Turner,Caroline,Turner,F,2021-01-25,RaceB,Hispanic,2.87,0,michaelhoover@example.org,Active,46745
CH_007782,FAM_002473,Alexis Frank,Alexis,Frank,M,2015-08-17,RaceC,White,3.54,0,thomasgloria@example.net,Inactive,81507
CH_007783,FAM_001054,Sarah Sanchez,Sarah,Sanchez,Other,2022-11-14,RaceB,Black,2.06,0,brittanyclements@example.org,Active,55528
CH_007784,FAM_002520,Brandi Williams,Brandi,Williams,M,2015-11-04,RaceB,White,3.69,1,haysjessica@example.org,Active,62426
CH_007785,FAM_001380,John Miller,John,Miller,Other,2017-01-17,RaceB,Black,2.02,1,jennifer97@example.net,Inactive,88379
CH_007786,FAM_002444,Jessica Weaver,Jessica,Weaver,M,2015-05-30,RaceC,Hispanic,4.54,1,jessica43@example.org,Waitlisted,48250
CH_007787,FAM_001184,Heather Peck,Heather,Peck,M,2017-10-01,RaceC,White,3.44,1,patricia03@example.net,Active,02655
CH_007788,FAM_000030,Lauren Jones,Lauren,Jones,F,2017-04-20,RaceC,Asian,2.79,1,gardnershelby@example.net,Waitlisted,41078
CH_007789,FAM_000824,Dr. Michael Mays DDS,Dr.,DDS,M,2020-03-10,RaceC,Black,4.61,0,kim12@example.net,Waitlisted,43714
CH_007790,FAM_002279,Matthew Dennis,Matthew,Dennis,F,2017-05-08,RaceC,Black,3.75,1,moralesmatthew@example.org,Waitlisted,87481
CH_007791,FAM_002306,Jacob Duarte,Jacob,Duarte,F,2019-12-04,RaceA,Hispanic,4.13,0,cynthiathompson@example.net,Waitlisted,44448
CH_007792,FAM_001425,Alexis Fleming,Alexis,Fleming,F,2018-06-27,RaceC,Hispanic,3.45,0,reyestyler@example.org,Inactive,55375
CH_007793,FAM_001313,Megan Barnes,Megan,Barnes,F,2018-05-23,RaceB,White,3.59,1,raygrace@example.net,Waitlisted,18692
CH_007794,FAM_001172,Aaron Mack,Aaron,Mack,M,2024-03-07,RaceB,Non-Hispanic,4.98,0,lmartinez@example.com,Inactive,86558
CH_007795,FAM_001699,Marilyn Gordon,Marilyn,Gordon,F,2017-09-03,RaceC,White,4.35,1,taylorlisa@example.com,Inactive,89417
CH_007796,FAM_001484,Jimmy Brown,Jimmy,Brown,F,2023-02-08,RaceB,White,4.55,1,destiny14@example.org,Active,20719
CH_007797,FAM_001784,Charles Terrell,Charles,Terrell,F,2017-09-17,RaceC,Non-Hispanic,2.51,0,msmith@example.org,Inactive,87288
CH_007798,FAM_002714,Stephanie Hughes,Stephanie,Hughes,F,2015-04-19,RaceB,Hispanic,4.29,0,smithlisa@example.com,Waitlisted,03996
CH_007799,FAM_002675,David Bradley,David,Bradley,F,2022-12-04,RaceC,Hispanic,2.73,0,colemankristin@example.com,Inactive,46352
CH_007800,FAM_001508,Elizabeth Powell,Elizabeth,Powell,Other,2017-07-26,RaceC,Black,3.38,0,houstonsherri@example.org,Inactive,02991
CH_007801,FAM_000813,Virginia Wells,Virginia,Wells,F,2019-06-07,RaceC,Asian,4.48,1,andrew22@example.org,Waitlisted,69514
CH_007802,FAM_000306,Dustin Adams,Dustin,Adams,M,2016-08-03,RaceA,White,3.62,0,melissaroach@example.net,Waitlisted,21742
CH_007803,FAM_001925,Travis Scott,Travis,Scott,M,2024-05-07,RaceA,Black,3.8,1,stephaniedoyle@example.net,Waitlisted,55375
CH_007804,FAM_000239,Richard Silva,Richard,Silva,M,2021-07-19,RaceA,Asian,2.43,1,brandon70@example.org,Active,90339
CH_007805,FAM_002104,Bradley Riddle,Bradley,Riddle,Other,2019-02-11,RaceA,Non-Hispanic,3.7,1,preid@example.net,Inactive,86558
CH_007806,FAM_002010,Heather Payne,Heather,Payne,Other,2019-01-31,RaceB,Asian,2.69,0,lbarton@example.com,Waitlisted,55375
CH_007807,FAM_000890,Kaitlyn Yates,Kaitlyn,Yates,Other,2025-02-17,RaceA,White,4.01,0,xwilliams@example.org,Waitlisted,58250
CH_007808,FAM_000129,Michelle Davis,Michelle,Davis,F,2016-01-18,RaceA,Non-Hispanic,4.27,0,heathercross@example.org,Active,33269
CH_007809,FAM_000220,Christopher Church,Christopher,Church,M,2017-08-23,RaceB,Hispanic,4.49,1,qsteele@example.com,Inactive,51875
CH_007810,FAM_000613,Taylor Montgomery,Taylor,Montgomery,M,2018-05-29,RaceA,White,4.06,0,collinstheresa@example.org,Active,43714
CH_007811,FAM_000373,Erin Kirk,Erin,Kirk,M,2024-03-15,RaceA,Black,3.01,1,victoriabutler@example.net,Inactive,47926
CH_007812,FAM_000065,Carla Martin,Carla,Martin,F,2025-03-17,RaceA,Asian,4.75,0,millertheresa@example.net,Inactive,38678
CH_007813,FAM_002713,Margaret Booth,Margaret,Booth,Other,2019-07-19,RaceB,Non-Hispanic,4.72,0,fdominguez@example.org,Active,79498
CH_007814,FAM_000600,Kimberly Davis,Kimberly,Davis,F,2024-02-05,RaceA,Non-Hispanic,4.64,0,zsutton@example.com,Inactive,92052
CH_007815,FAM_001916,Gerald Gomez,Gerald,Gomez,F,2024-12-24,RaceC,Black,3.85,0,cathy43@example.com,Active,17402
CH_007816,FAM_000836,Andrea Jones,Andrea,Jones,M,2016-12-26,RaceA,Non-Hispanic,3.03,1,shawsarah@example.net,Inactive,82134
CH_007817,FAM_001558,Michael Griffin,Michael,Griffin,M,2021-03-21,RaceC,Hispanic,4.2,0,robinlyons@example.net,Active,13947
CH_007818,FAM_002751,Dawn Miller,Dawn,Miller,Other,2015-05-05,RaceA,Asian,4.72,1,cathy07@example.net,Active,20719
CH_007819,FAM_001541,Cameron Sanchez,Cameron,Sanchez,F,2017-01-13,RaceA,White,2.61,1,cindy02@example.com,Active,61975
CH_007820,FAM_000908,Heather Le,Heather,Le,M,2016-09-10,RaceB,Non-Hispanic,2.19,0,danawilliams@example.com,Inactive,49873
CH_007821,FAM_002798,Edward Carlson,Edward,Carlson,Other,2024-06-23,RaceC,White,2.37,1,gabrielperez@example.com,Active,31648
CH_007822,FAM_000688,Bryan Hill,Bryan,Hill,M,2016-08-26,RaceB,White,4.24,0,stricklandlisa@example.net,Inactive,94682
CH_007823,FAM_001438,Rebecca Lowe,Rebecca,Lowe,Other,2021-01-08,RaceA,Black,2.97,1,srobles@example.com,Inactive,59631
CH_007824,FAM_001600,Derrick Nelson,Derrick,Nelson,F,2024-04-05,RaceC,White,3.19,1,jack18@example.org,Active,72433
CH_007825,FAM_002691,Joshua Gonzalez,Joshua,Gonzalez,Other,2015-04-20,RaceA,Hispanic,4.3,1,jane72@example.org,Active,66300
CH_007826,FAM_001890,Joshua Mercer,Joshua,Mercer,Other,2020-07-27,RaceB,White,4.1,1,johnreid@example.org,Waitlisted,19319
CH_007827,FAM_000840,Anthony Larsen,Anthony,Larsen,F,2025-04-17,RaceA,Black,4.38,0,uschultz@example.net,Inactive,18536
CH_007828,FAM_002949,Robert Wilcox,Robert,Wilcox,Other,2021-08-22,RaceB,Hispanic,3.34,0,john33@example.net,Inactive,05448
CH_007829,FAM_002886,Benjamin Cox,Benjamin,Cox,Other,2015-05-04,RaceC,Black,3.55,0,dwiggins@example.org,Active,78783
CH_007830,FAM_000762,Shelley Obrien,Shelley,Obrien,F,2016-01-09,RaceA,Asian,4.49,1,elizabethnavarro@example.org,Waitlisted,73185
CH_007831,FAM_000697,Austin Keller,Austin,Keller,M,2020-10-20,RaceC,Black,3.1,1,jamespena@example.org,Active,68122
CH_007832,FAM_002989,Max Henry,Max,Henry,M,2024-11-18,RaceA,White,3.92,0,eric40@example.net,Inactive,39271
CH_007833,FAM_000838,David Harris,David,Harris,Other,2018-10-02,RaceB,Black,3.27,1,bcain@example.net,Waitlisted,41163
CH_007834,FAM_001168,Patricia Wright,Patricia,Wright,Other,2020-06-22,RaceC,Non-Hispanic,3.3,0,ray91@example.com,Active,76881
CH_007835,FAM_002069,Nicolas Brown,Nicolas,Brown,F,2023-01-20,RaceA,Asian,2.14,1,uknight@example.com,Inactive,41078
CH_007836,FAM_001852,Ryan Richardson,Ryan,Richardson,F,2021-04-19,RaceA,Asian,2.33,0,michaelchavez@example.net,Waitlisted,92052
CH_007837,FAM_001098,Christopher Shaw,Christopher,Shaw,F,2025-02-15,RaceA,Asian,3.55,0,bridgessean@example.com,Waitlisted,02655
CH_007838,FAM_002312,Benjamin Moran,Benjamin,Moran,Other,2019-09-06,RaceC,White,2.25,0,pauljohnson@example.org,Inactive,33530
CH_007839,FAM_000876,Daniel Branch,Daniel,Branch,Other,2019-01-14,RaceB,Black,2.59,0,robert30@example.com,Waitlisted,69636
CH_007840,FAM_002452,Jerry Farmer,Jerry,Farmer,Other,2024-03-15,RaceA,Asian,3.31,1,sullivanbrandon@example.org,Active,11183
CH_007841,FAM_000268,Melinda Brown,Melinda,Brown,Other,2020-11-28,RaceA,Non-Hispanic,3.76,0,adrian95@example.org,Active,09140
CH_007842,FAM_001746,Deborah Daniels,Deborah,Daniels,Other,2022-03-26,RaceA,Non-Hispanic,2.69,1,tiffanyvaughn@example.com,Active,71249
CH_007843,FAM_002735,Mackenzie Waller,Mackenzie,Waller,M,2016-12-14,RaceA,Hispanic,2.27,1,ypetty@example.org,Active,43714
CH_007844,FAM_001604,Alexis Roberts,Alexis,Roberts,F,2024-02-08,RaceA,Black,3.38,0,charlesmartin@example.org,Active,94682
CH_007845,FAM_000021,Patrick Jones,Patrick,Jones,Other,2015-05-22,RaceC,White,2.59,1,david88@example.org,Active,66300
CH_007846,FAM_000394,Justin Fisher,Justin,Fisher,Other,2022-03-18,RaceB,White,4.78,1,kennethsanchez@example.com,Waitlisted,37847
CH_007847,FAM_002377,Thomas Joseph,Thomas,Joseph,Other,2016-09-24,RaceC,Non-Hispanic,4.98,1,tamara79@example.org,Waitlisted,18536
CH_007848,FAM_000508,Alan Phillips,Alan,Phillips,F,2022-05-18,RaceA,Asian,3.68,1,waguilar@example.com,Waitlisted,21513
CH_007849,FAM_000137,Mark Weber,Mark,Weber,F,2018-01-31,RaceB,Asian,3.06,1,davidgonzalez@example.org,Inactive,13757
CH_007850,FAM_002471,David Scott,David,Scott,F,2019-01-06,RaceA,White,3.65,1,farrellmatthew@example.org,Inactive,59394
CH_007851,FAM_000043,James Hughes,James,Hughes,M,2015-08-19,RaceC,Non-Hispanic,2.75,1,hnelson@example.org,Inactive,20210
CH_007852,FAM_001239,Teresa Frazier,Teresa,Frazier,F,2022-10-03,RaceA,Hispanic,3.71,1,nelsonjose@example.org,Waitlisted,61014
CH_007853,FAM_002248,Kaitlyn Dickerson,Kaitlyn,Dickerson,Other,2017-06-21,RaceC,Hispanic,3.9,1,robinsonantonio@example.org,Inactive,49873
CH_007854,FAM_002128,Sean Williams,Sean,Williams,Other,2015-12-01,RaceB,Non-Hispanic,3.34,1,michelleacosta@example.net,Waitlisted,02890
CH_007855,FAM_001765,William Carroll,William,Carroll,Other,2021-10-28,RaceB,Asian,4.19,0,vharrell@example.com,Active,24204
CH_007856,FAM_001624,Angela Watkins,Angela,Watkins,M,2023-02-15,RaceB,White,3.9,0,rromero@example.com,Inactive,58723
CH_007857,FAM_002950,Maria Hensley,Maria,Hensley,Other,2015-01-28,RaceA,Hispanic,2.18,1,millerkara@example.org,Active,25931
CH_007858,FAM_002979,Harold Hanson,Harold,Hanson,Other,2024-09-08,RaceA,White,2.34,0,jessica56@example.net,Waitlisted,70494
CH_007859,FAM_000094,Jessica Sanders,Jessica,Sanders,M,2022-08-01,RaceB,Black,4.03,1,richardmitchell@example.net,Inactive,49873
CH_007860,FAM_001812,Kathryn Ball,Kathryn,Ball,Other,2020-11-14,RaceC,Asian,4.52,1,smithmichelle@example.org,Active,19643
CH_007861,FAM_000852,Stephen Brown,Stephen,Brown,F,2019-10-18,RaceC,Black,2.73,1,colinrodriguez@example.org,Active,61975
CH_007862,FAM_000632,Kimberly Smith,Kimberly,Smith,M,2015-12-07,RaceA,Non-Hispanic,2.61,0,allison84@example.com,Waitlisted,19038
CH_007863,FAM_001694,Sarah Jimenez,Sarah,Jimenez,M,2017-06-27,RaceA,Asian,4.99,1,patrick71@example.com,Active,39271
CH_007864,FAM_001268,Jason Thomas,Jason,Thomas,Other,2017-11-22,RaceB,Asian,3.29,0,brittanyturner@example.net,Inactive,75873
CH_007865,FAM_001247,Heather Fitzpatrick,Heather,Fitzpatrick,Other,2018-03-19,RaceA,White,3.83,0,alexandererica@example.com,Inactive,17251
CH_007866,FAM_001833,Jeffery Chung,Jeffery,Chung,M,2015-02-13,RaceA,Hispanic,2.6,0,xmontoya@example.net,Waitlisted,55997
CH_007867,FAM_002285,David Glover,David,Glover,M,2018-01-25,RaceA,Hispanic,2.97,1,timothysnyder@example.com,Active,72433
CH_007868,FAM_002339,Amber Choi,Amber,Choi,F,2024-12-23,RaceA,White,2.55,1,tiffany83@example.com,Active,92622
CH_007869,FAM_002573,Traci Mcdaniel,Traci,Mcdaniel,F,2019-10-19,RaceC,White,4.56,0,john83@example.com,Waitlisted,79755
CH_007870,FAM_002830,Amanda Reyes,Amanda,Reyes,F,2022-03-13,RaceA,Asian,2.79,1,xwillis@example.org,Active,07340
CH_007871,FAM_000810,Kelli Garcia,Kelli,Garcia,M,2015-09-26,RaceC,Non-Hispanic,2.58,1,qlopez@example.org,Inactive,37847
CH_007872,FAM_002722,Edward Fernandez,Edward,Fernandez,F,2022-05-01,RaceA,Asian,3.11,0,charles28@example.net,Active,79498
CH_007873,FAM_001922,Mark Rosales,Mark,Rosales,Other,2021-04-24,RaceA,White,3.34,0,denise98@example.net,Active,18692
CH_007874,FAM_002106,Amanda Shaffer,Amanda,Shaffer,Other,2018-03-14,RaceA,White,4.32,1,james85@example.net,Waitlisted,51116
CH_007875,FAM_001464,Richard Hernandez,Richard,Hernandez,Other,2019-05-08,RaceA,Non-Hispanic,2.52,1,owoodward@example.com,Active,37744
CH_007876,FAM_002516,Danny Jimenez,Danny,Jimenez,Other,2025-07-22,RaceA,Hispanic,4.67,0,rtaylor@example.net,Active,43555
CH_007877,FAM_001488,Richard Fernandez,Richard,Fernandez,F,2020-11-17,RaceA,White,2.97,1,miranda79@example.org,Waitlisted,36256
CH_007878,FAM_002581,Darryl Bennett,Darryl,Bennett,Other,2025-02-21,RaceB,Non-Hispanic,2.93,0,lmarshall@example.org,Active,34045
CH_007879,FAM_001145,Daniel Patel,Daniel,Patel,F,2020-11-24,RaceC,Black,2.39,0,cprice@example.org,Inactive,78716
CH_007880,FAM_000375,Mrs. Maria Coleman,Mrs.,Coleman,F,2020-06-03,RaceC,Non-Hispanic,2.21,1,brianna66@example.org,Waitlisted,78716
CH_007881,FAM_001984,Brenda Miller,Brenda,Miller,Other,2024-03-19,RaceA,Black,3.92,1,hillchristine@example.org,Inactive,11183
CH_007882,FAM_001765,Danielle Grant,Danielle,Grant,F,2022-06-24,RaceC,Black,3.27,0,kbowman@example.org,Waitlisted,10885
CH_007883,FAM_000239,Eric Wagner,Eric,Wagner,Other,2017-06-15,RaceC,White,3.14,1,fcontreras@example.com,Waitlisted,31753
CH_007884,FAM_002525,Katherine Martinez,Katherine,Martinez,F,2014-11-25,RaceC,Non-Hispanic,2.56,1,rodriguezrobert@example.net,Active,70494
CH_007885,FAM_002748,Michelle Thompson,Michelle,Thompson,Other,2016-01-03,RaceA,Asian,3.83,1,sandra55@example.org,Active,26675
CH_007886,FAM_000096,Lori Villarreal,Lori,Villarreal,Other,2016-07-29,RaceB,Hispanic,4.3,0,everettkathleen@example.net,Waitlisted,94178
CH_007887,FAM_002456,Angela Reed,Angela,Reed,M,2018-04-03,RaceC,Black,4.36,0,johnjohnson@example.org,Active,94682
CH_007888,FAM_000811,Steven Wright,Steven,Wright,Other,2015-06-03,RaceA,White,3.99,0,hwallace@example.org,Active,95027
CH_007889,FAM_002031,Dr. John Thompson,Dr.,Thompson,Other,2020-07-07,RaceB,Non-Hispanic,3.35,0,robert19@example.net,Active,91736
CH_007890,FAM_000397,Pamela Grant,Pamela,Grant,Other,2017-01-06,RaceA,Non-Hispanic,2.43,0,shannonandrews@example.com,Waitlisted,70762
CH_007891,FAM_001700,Lisa Sullivan,Lisa,Sullivan,F,2025-08-18,RaceC,White,2.76,0,nicholas96@example.com,Inactive,83332
CH_007892,FAM_001199,Miranda Williams,Miranda,Williams,M,2020-01-15,RaceC,Hispanic,3.2,0,ashleyrosales@example.net,Inactive,86558
CH_007893,FAM_002897,Laura Meyer,Laura,Meyer,Other,2019-09-30,RaceB,White,4.4,0,wayne48@example.org,Active,24204
CH_007894,FAM_002691,Calvin Clark,Calvin,Clark,F,2015-12-01,RaceC,Hispanic,2.98,0,smithmaria@example.org,Inactive,58723
CH_007895,FAM_002711,Alexandria Zuniga,Alexandria,Zuniga,Other,2022-08-19,RaceA,Black,4.29,1,rbrown@example.net,Waitlisted,49156
CH_007896,FAM_001499,Jennifer Ferguson,Jennifer,Ferguson,M,2021-10-09,RaceC,Black,4.67,0,rtran@example.net,Active,11197
CH_007897,FAM_002616,Jeremy Smith,Jeremy,Smith,M,2019-09-11,RaceA,Hispanic,4.03,0,grantveronica@example.org,Waitlisted,46745
CH_007898,FAM_002291,Lucas Clay,Lucas,Clay,Other,2022-03-17,RaceB,Black,2.15,0,pwilson@example.com,Inactive,29931
CH_007899,FAM_000441,Alexandra Mitchell,Alexandra,Mitchell,F,2024-04-27,RaceA,Black,3.19,0,qmcconnell@example.org,Waitlisted,21767
CH_007900,FAM_000060,Emily Martinez MD,Emily,MD,Other,2024-08-11,RaceA,Hispanic,3.75,0,brobinson@example.org,Inactive,19814
CH_007901,FAM_001170,Jeffrey Riggs,Jeffrey,Riggs,Other,2017-01-08,RaceC,Hispanic,2.17,1,frederickrose@example.org,Inactive,84844
CH_007902,FAM_001434,Bradley Johnson,Bradley,Johnson,F,2021-04-27,RaceB,Hispanic,2.09,0,nalvarez@example.org,Waitlisted,17677
CH_007903,FAM_002011,Connie Petersen,Connie,Petersen,Other,2017-07-08,RaceB,Non-Hispanic,4.3,1,vgarcia@example.com,Waitlisted,02991
CH_007904,FAM_001012,David Dawson,David,Dawson,F,2024-02-08,RaceA,Asian,4.02,0,paularamos@example.org,Waitlisted,18531
CH_007905,FAM_002932,Heather Wilson,Heather,Wilson,Other,2015-07-22,RaceC,Hispanic,3.16,1,francis54@example.com,Inactive,70494
CH_007906,FAM_001114,Kimberly Decker,Kimberly,Decker,M,2015-12-26,RaceB,Non-Hispanic,3.65,0,martinezchristopher@example.net,Active,41163
CH_007907,FAM_001715,Sheila Kelly,Sheila,Kelly,Other,2025-07-18,RaceB,Hispanic,3.31,0,mooremichelle@example.net,Inactive,02890
CH_007908,FAM_001784,Stephen Rogers,Stephen,Rogers,M,2020-04-19,RaceA,Black,2.92,0,ralphtate@example.net,Waitlisted,73634
CH_007909,FAM_002354,Mrs. Tara Meadows,Mrs.,Meadows,M,2020-07-27,RaceC,Non-Hispanic,2.68,1,lopezangel@example.com,Waitlisted,20210
CH_007910,FAM_001230,Tammy Scott,Tammy,Scott,Other,2021-08-25,RaceB,Black,4.73,0,christopherpalmer@example.net,Waitlisted,24204
CH_007911,FAM_001045,Elizabeth Garza,Elizabeth,Garza,Other,2019-02-21,RaceC,Hispanic,4.95,1,johnsonpatricia@example.org,Waitlisted,15031
CH_007912,FAM_002023,Nathan Hansen,Nathan,Hansen,F,2021-09-18,RaceC,Black,3.76,1,carrie78@example.org,Waitlisted,59342
CH_007913,FAM_000875,Christine Moon,Christine,Moon,Other,2016-05-03,RaceC,Asian,2.68,0,mharris@example.net,Active,15031
CH_007914,FAM_002821,Ronald Simmons,Ronald,Simmons,F,2019-03-01,RaceB,Asian,3.09,1,thomasbutler@example.net,Inactive,43555
CH_007915,FAM_000958,Matthew Miranda,Matthew,Miranda,M,2023-03-30,RaceB,Black,3.97,0,kimjuan@example.net,Waitlisted,89153
CH_007916,FAM_002211,Louis Richards,Louis,Richards,M,2020-04-29,RaceC,Asian,3.48,1,yolandahughes@example.net,Waitlisted,46321
CH_007917,FAM_001805,Michael Hubbard II,Michael,II,Other,2020-03-24,RaceB,Hispanic,2.21,0,sarah52@example.net,Active,48027
CH_007918,FAM_002250,Tracey Moore,Tracey,Moore,F,2023-09-13,RaceB,Black,4.1,0,wisebrianna@example.org,Waitlisted,32212
CH_007919,FAM_000234,Aimee Waters,Aimee,Waters,Other,2019-05-05,RaceB,White,2.34,1,zsanchez@example.org,Waitlisted,49641
CH_007920,FAM_002915,Danielle Stout,Danielle,Stout,M,2020-07-06,RaceA,Hispanic,4.58,1,jerrywilkinson@example.com,Waitlisted,48250
CH_007921,FAM_001334,Jacqueline Calderon,Jacqueline,Calderon,M,2025-01-31,RaceC,White,4.64,0,rrivera@example.org,Waitlisted,39271
CH_007922,FAM_000536,Heather Baker,Heather,Baker,Other,2024-02-24,RaceC,Asian,3.93,1,jimmyroberts@example.com,Waitlisted,37433
CH_007923,FAM_002053,Louis Garcia,Louis,Garcia,F,2018-10-15,RaceB,White,3.28,0,johnsonjoseph@example.net,Active,80532
CH_007924,FAM_002346,Patricia Jordan,Patricia,Jordan,F,2025-07-31,RaceB,Hispanic,2.74,0,michelle43@example.net,Active,84541
CH_007925,FAM_000123,Christine King,Christine,King,M,2024-11-26,RaceC,Hispanic,2.06,0,andersonleroy@example.org,Active,59631
