family_id,family_name,parent_names,household_income,num_children,marital_status,address,geo_id,intake_date,Head_of_Household_Name,Household_Size,Family_Status,Preferred_Contact_Mode,Phone,Referral_Source,Income_Level,Parent_Education_Level,created_date
FAM_002707,Andrews Family,Jerry Hamilton,20644.03,3,Divorced,41405 Paul Neck,GEO_0103,2020-11-18,Christopher Holder,7,Active,Email,(251)816-3993x19733,Agency,Moderate,Bachelors,2025-04-17
FAM_002708,Green Family,Paul Wolf,140395.47,3,Divorced,144 Howard Path,GEO_0006,2020-10-22,Samantha Koch,2,Active,Email,793.497.7704x25199,Community Partner,High,High School,2019-02-26
FAM_002709,Russell Family,Bobby Arnold,76717.76,3,Married,00040 Kelly Loop Suite 549,GEO_0048,2024-10-14,John Novak,5,Exited,Phone,001-603-706-9569,Community Partner,Moderate,High School,2020-08-06
FAM_002710,Rodriguez Family,William Weber,59495.31,1,Single,8348 Bell Lake Suite 048,GEO_0192,2016-01-13,Anita Anderson,4,Inactive,Text,+1-374-714-5187x365,Self,High,High School,2024-07-11
FAM_002711,Jones Family,Alicia James,135204.28,1,Married,6625 Henderson Corner,GEO_0066,2022-03-16,Holly White,8,Inactive,Email,454.234.5920x21348,Self,Low,Masters,2017-01-28
FAM_002712,Phillips Family,Jamie Johnson,47670.61,5,Single,079 Rodgers Corners,GEO_0185,2022-07-17,Cheryl Clay,1,Inactive,Text,(246)433-8328,Agency,High,Masters,2025-08-28
FAM_002713,Arroyo Family,Melissa Rogers,142596.54,1,Divorced,16525 Angela Crest,GEO_0168,2020-12-07,Adrian Curtis,6,Exited,Text,+1-973-553-9411,Community Partner,Moderate,Bachelors,2021-08-19
FAM_002714,Pratt Family,Sarah Mueller,105635.02,2,Separated,590 Allen Junction Apt. 717,GEO_0191,2018-01-25,Micheal Watkins,3,Active,Phone,001-771-978-4587x58628,Self,Moderate,High School,2023-12-29
FAM_002715,Frye Family,Gordon Hahn,137389.84,3,Separated,64776 Lori Village Apt. 032,GEO_0021,2017-08-29,Xavier Fletcher,7,Active,Phone,233-711-6478x961,Self,High,Bachelors,2017-07-31
FAM_002716,Walter Family,Kristen Burns,79859.91,3,Married,97670 Michael Lane,GEO_0111,2017-10-15,Sonya Woodard,4,Active,Phone,260.274.3398,Community Partner,High,Masters,2021-03-07
FAM_002717,Li Family,Thomas Sellers,37953.32,6,Single,8444 Wheeler Haven,GEO_0030,2024-07-16,Tanya Fischer,6,Inactive,Text,950.243.3159x998,Community Partner,Low,Bachelors,2022-09-03
FAM_002718,Andrews Family,Melvin Flores,112960.07,5,Married,892 Vega Corner Apt. 281,GEO_0050,2024-01-31,Gregg Jenkins,2,Inactive,Phone,562-281-5933x688,Community Partner,Moderate,High School,2019-11-11
FAM_002719,Benson Family,Ashley Cochran,132183.95,1,Single,72447 Kimberly Mount,GEO_0147,2021-02-08,Ashley Martinez,1,Exited,Text,316-506-4166,Community Partner,Low,Bachelors,2023-12-24
FAM_002720,Church Family,Ashley Jones,38949.01,6,Separated,144 Smith Avenue Suite 658,GEO_0067,2025-11-07,Darren Hester,1,Exited,Phone,876-231-1979x21831,Self,Moderate,Bachelors,2016-05-07
FAM_002721,Hart Family,Christian Solis,38387.32,3,Divorced,3924 Castro Row Suite 376,GEO_0078,2016-03-18,Karen Adams,5,Exited,Text,787.645.3518x78638,Agency,Low,High School,2016-02-06
FAM_002722,Carrillo Family,Sharon Smith,44957.36,4,Single,4973 Schmidt Islands Apt. 425,GEO_0158,2016-04-23,Tracy Peterson,7,Active,Text,001-277-726-7950x35588,Self,Moderate,Masters,2019-03-15
FAM_002723,Todd Family,Robert Berg,96603.57,1,Separated,187 Rodney Vista,GEO_0132,2020-08-18,Scott Montgomery,3,Exited,Text,632.955.7597,Community Partner,Low,Bachelors,2021-07-06
FAM_002724,Ali Family,Brooke Sims,31839.38,4,Divorced,7676 Benson Locks Apt. 919,GEO_0139,2020-03-26,Christine Smith,8,Inactive,Email,(297)404-2202x4458,Agency,Low,Masters,2021-10-21
FAM_002725,Ellis Family,Julia Marks,24936.5,3,Divorced,352 Roberson Crossroad,GEO_0063,2025-10-24,Cathy Spence,8,Exited,Email,001-937-702-4024x187,Community Partner,Low,Masters,2018-09-19
FAM_002726,Murray Family,Ashley Martinez,138826.34,3,Married,931 Graham Prairie Suite 085,GEO_0178,2017-01-22,Walter Cole,7,Inactive,Phone,001-328-868-6714,Community Partner,Low,Masters,2025-07-20
FAM_002727,Matthews Family,Christina Reese,104613.7,4,Separated,5910 Singleton Mews Apt. 967,GEO_0013,2016-10-21,James Perez,6,Inactive,Email,001-768-301-5988,Self,High,Masters,2023-08-04
FAM_002728,Johnson Family,Brandon Bean,102879.37,3,Married,447 Church Views,GEO_0096,2016-12-04,Nicholas Fitzgerald,8,Active,Text,6112842526,Self,High,High School,2016-10-13
FAM_002729,Wilson Family,Rickey Hall,95935.78,1,Single,0577 Dennis Lakes,GEO_0147,2023-05-08,Melissa Moon,3,Exited,Email,717-495-8921x91759,Agency,Low,High School,2022-09-24
FAM_002730,Jones Family,Bobby Flores,116994.19,6,Single,155 Scott Haven,GEO_0122,2018-10-05,Lisa Hayes,6,Active,Phone,346-920-9759,Self,Moderate,Masters,2021-07-02
FAM_002731,Schultz Family,Karen Gonzalez,85806.35,2,Divorced,998 Ellis Islands,GEO_0056,2019-02-24,Tabitha Jones,7,Active,Text,766.940.0720x3225,Community Partner,High,Masters,2016-05-14
FAM_002732,Gamble Family,Lisa Lopez MD,15916.84,2,Separated,6374 Peck Plaza,GEO_0195,2017-02-02,Tyler Austin,6,Active,Email,(382)785-9712,Self,High,Masters,2017-04-19
FAM_002733,Rhodes Family,Sharon Brown,77520.89,2,Separated,5576 Clark Views Suite 420,GEO_0112,2020-11-13,Ryan Roberson,3,Inactive,Email,985.750.4868x0498,Self,Low,Bachelors,2023-10-08
FAM_002734,Hall Family,Aaron Thompson,96893.45,6,Married,95307 Thomas Street Suite 282,GEO_0071,2025-07-28,Tara Lane,1,Exited,Email,9949216921,Self,High,Bachelors,2023-11-21
FAM_002735,Stewart Family,Charles Weaver,78927.65,3,Married,9588 Brown Stravenue Suite 266,GEO_0192,2018-10-26,Jennifer Ruiz,3,Active,Email,(379)977-1759x3006,Agency,Moderate,High School,2018-06-08
FAM_002736,Moses Family,Melissa Warner,147950.59,5,Separated,66980 Kimberly Mews,GEO_0177,2016-05-26,Beth Walters,5,Inactive,Email,889.944.4517x0303,Agency,Low,Masters,2024-02-23
FAM_002737,Black Family,Cody Morris,135579.97,1,Divorced,8294 Heather Cape Apt. 796,GEO_0200,2020-09-10,Rachel Luna,7,Inactive,Email,239.311.5843,Agency,Low,High School,2019-12-11
FAM_002738,Smith Family,Carla Reid DDS,131627.64,6,Divorced,5377 Becker Glens,GEO_0048,2025-07-19,Thomas Conley,2,Inactive,Email,913.648.7422,Community Partner,Moderate,High School,2019-06-29
FAM_002739,Collier Family,Katie Mitchell,78712.75,1,Divorced,7164 Brenda Loaf,GEO_0071,2019-06-01,Danielle Williams,8,Inactive,Email,001-399-235-2414x39840,Agency,Moderate,High School,2024-11-06
FAM_002740,Wright Family,Roger Moss,147815.26,3,Married,695 Melissa Spur,GEO_0129,2016-02-26,Sean Johnson,6,Exited,Text,988-807-4488x0192,Community Partner,High,Bachelors,2019-05-10
FAM_002741,Davis Family,Mary Donaldson,138240.96,1,Divorced,59250 Paul Cliffs Suite 697,GEO_0172,2022-12-04,Deborah Johnson,3,Active,Phone,678.462.8250,Community Partner,Moderate,High School,2018-10-04
FAM_002742,Nunez Family,Paul Brown,49237.33,3,Separated,9823 Timothy Cape,GEO_0012,2020-10-17,Charlene Mclean,1,Active,Text,214-252-9999x143,Agency,Moderate,Masters,2025-10-12
FAM_002743,Nicholson Family,Gregory Quinn,41092.99,2,Divorced,133 Summers Prairie,GEO_0155,2016-11-02,Gilbert Hughes,3,Active,Email,706-338-8698x475,Community Partner,High,Masters,2023-12-19
FAM_002744,Jones Family,Sabrina Miller,90733.13,1,Single,37432 Andrews Stravenue,GEO_0103,2020-05-20,Robert Mckinney,4,Inactive,Email,265.761.4035x44060,Agency,Low,Masters,2022-12-27
FAM_002745,Velazquez Family,Michelle Smith,17580.74,5,Married,9418 Christopher Light,GEO_0047,2017-05-01,Curtis Wilkinson,8,Exited,Text,925.389.7486,Community Partner,High,High School,2017-06-25
FAM_002746,Woods Family,Anita Chapman,121897.79,3,Single,911 Ashley Hills Suite 403,GEO_0174,2018-02-02,John Chen,5,Active,Phone,(910)569-8357,Agency,High,Bachelors,2017-10-04
FAM_002747,Gomez Family,Heather Becker,76964.81,1,Married,82879 Jose Knolls,GEO_0073,2017-02-14,Raymond Maxwell,4,Inactive,Text,001-578-634-1270,Agency,Moderate,Masters,2020-01-06
FAM_002748,Shannon Family,Andrea Baker,85707.51,4,Separated,12033 Victoria Rapids Suite 669,GEO_0070,2016-11-17,Kenneth White,3,Exited,Text,(873)707-1102x529,Agency,High,Bachelors,2017-06-22
FAM_002749,Adams Family,Joanne Harmon,80346.53,6,Separated,39438 Jennifer Knolls Suite 288,GEO_0002,2023-09-04,Carol Mccormick,7,Inactive,Phone,238.673.3417x205,Agency,Low,High School,2024-10-18
FAM_002750,Valentine Family,Mr. Phillip Edwards,65120.37,4,Single,3773 Burton Roads Suite 030,GEO_0105,2016-07-23,Derek Stephens,1,Active,Text,001-365-478-4666x2713,Self,High,Masters,2025-01-16
FAM_002751,Vega Family,Mrs. Laurie Williams MD,106087.41,5,Married,7217 Lisa Locks,GEO_0054,2020-07-18,Alison Mejia,1,Exited,Text,001-940-713-2653x733,Self,Moderate,Bachelors,2020-01-26
FAM_002752,Browning Family,Joel Mclean,34472.05,5,Divorced,0553 Roger River,GEO_0005,2019-05-25,Robert Page,6,Exited,Email,6374523355,Agency,Moderate,Masters,2019-09-30
FAM_002753,Porter Family,Valerie Ford,146711.01,4,Married,4837 Ralph Point,GEO_0107,2017-02-25,John Ross,6,Active,Text,5866750193,Community Partner,Moderate,High School,2022-05-14
FAM_002754,Gonzalez Family,Jodi Thomas,107754.24,3,Divorced,793 Valencia Common Apt. 867,GEO_0169,2016-05-16,Kenneth Estes,6,Active,Email,736-859-1532x7639,Agency,Low,High School,2021-11-06
FAM_002755,Moss Family,Jennifer Johnson,74409.88,1,Separated,774 Kramer Lights,GEO_0034,2021-10-18,Kristen Garcia,6,Exited,Phone,+1-585-314-2370x48551,Self,High,High School,2025-04-19
FAM_002756,Salas Family,Eugene Fritz,106489.48,6,Single,40762 Cline Underpass,GEO_0071,2022-03-07,Phillip Martin,1,Inactive,Email,001-638-743-6611x3588,Self,Low,Bachelors,2020-08-03
FAM_002757,Clark Family,Jennifer Smith,11654.8,4,Divorced,2415 Robinson Shores Apt. 204,GEO_0069,2016-01-13,Elizabeth Sutton,2,Exited,Phone,275.302.9759x9890,Community Partner,High,Masters,2018-06-30
FAM_002758,Harris Family,Mary Thompson,39505.33,5,Separated,1071 Dennis Trail,GEO_0119,2019-07-27,Dennis Warner,8,Exited,Phone,718-519-5052,Community Partner,High,High School,2023-07-13
FAM_002759,Wright Family,Catherine Davis,91341.15,1,Single,37026 Kim Courts Suite 963,GEO_0154,2017-05-17,Sharon Avery,4,Inactive,Text,001-208-921-0791x0877,Agency,Low,Bachelors,2024-07-16
FAM_002760,Montgomery Family,Chris Rogers,55561.07,3,Divorced,0193 Clark Circles Apt. 015,GEO_0163,2022-01-28,Nicholas Baker,4,Active,Email,556-234-7372x8300,Community Partner,High,Bachelors,2019-11-17
FAM_002761,Moore Family,James Torres,95788.93,4,Married,6731 Thomas Square Apt. 174,GEO_0082,2024-10-04,Kimberly Fry,3,Exited,Text,(333)986-1602x22742,Agency,Moderate,Bachelors,2025-05-13
FAM_002762,Rodriguez Family,Kirsten Perez,46358.11,5,Divorced,75607 Adam Cove,GEO_0025,2024-08-12,Brianna Lewis,6,Exited,Email,+1-527-471-0501,Agency,Moderate,High School,2017-03-17
FAM_002763,Mora Family,Dr. Jeffrey Valentine,86798.88,4,Single,73397 Christopher Well Apt. 149,GEO_0057,2023-08-18,Meghan Walters,5,Inactive,Text,(551)521-3830x833,Agency,High,Masters,2023-01-18
FAM_002764,Lowe Family,Wayne Brown,43199.48,3,Single,2189 Samantha Estate,GEO_0058,2025-03-24,Diana Mccormick,7,Exited,Email,462-726-4240x0174,Self,High,High School,2021-01-09
FAM_002765,Alvarado Family,Andrea Morris,75988.35,5,Married,06138 Cook Vista Suite 602,GEO_0005,2021-04-05,Elizabeth Torres,4,Exited,Phone,+1-214-947-3833x367,Agency,Low,Masters,2021-12-06
FAM_002766,Austin Family,Dylan Young,95831.77,1,Married,43580 Poole Corner Apt. 800,GEO_0182,2016-07-15,Maurice Osborne,7,Active,Email,(628)909-9560x52440,Agency,Low,High School,2019-09-27
FAM_002767,Duran Family,Regina Butler,61229.38,4,Divorced,0153 Jasmine Ports Suite 960,GEO_0084,2022-06-17,Nancy Turner,1,Inactive,Text,001-971-900-2757x89868,Agency,Low,Masters,2023-11-12
FAM_002768,Weaver Family,Eric Moore,79827.8,1,Married,6934 Barajas Rest,GEO_0057,2022-12-10,Michael Thompson,8,Exited,Text,+1-511-864-9024,Agency,Low,High School,2022-09-01
FAM_002769,Williams Family,Melinda Patterson,39474.55,6,Divorced,0548 Bennett Island Suite 504,GEO_0017,2016-02-20,Julie Oliver,5,Inactive,Text,(953)767-6307x2872,Agency,Moderate,High School,2023-04-12
FAM_002770,Olson Family,Carl Campbell,108099.77,6,Married,46406 Alvarado Square,GEO_0157,2023-03-15,Dawn Gray,8,Exited,Phone,831.282.9131x338,Agency,High,High School,2017-09-27
FAM_002771,Oliver Family,Renee Shields,62123.35,2,Separated,75418 Victor Parks Apt. 148,GEO_0074,2023-06-12,Austin Harris,1,Exited,Text,692.874.6222x254,Agency,Moderate,Bachelors,2020-03-25
FAM_002772,Vasquez Family,Wesley Brown,129605.65,3,Married,0580 Ashley Skyway,GEO_0187,2021-12-17,Debra Berger,5,Inactive,Phone,+1-839-863-9266x9197,Self,High,High School,2017-09-21
FAM_002773,Galloway Family,Jason Clark,49148.13,4,Married,7082 Vasquez Plaza Suite 504,GEO_0183,2017-11-05,Jamie Campbell,6,Exited,Email,630.624.1598,Agency,Low,Bachelors,2025-05-15
FAM_002774,Prince Family,David Wiggins,35184.49,5,Single,414 Francis Road Suite 267,GEO_0156,2020-06-03,Tom Anderson,1,Exited,Text,001-867-994-8471,Agency,High,Bachelors,2016-10-22
FAM_002775,Melton Family,Thomas Kaufman,28359.48,6,Separated,805 Calvin Viaduct,GEO_0118,2017-11-06,Heather Baker,7,Active,Phone,(269)348-5648x309,Agency,High,Bachelors,2017-05-21
FAM_002776,Henry Family,Kristen Ray,90624.98,3,Separated,78626 Rich Mills,GEO_0151,2020-05-19,Tiffany Knapp,2,Inactive,Text,750-764-0335x62640,Self,High,Bachelors,2019-12-08
FAM_002777,Joyce Family,Cory Martinez,41999.34,2,Single,2416 Kenneth Well,GEO_0108,2024-10-05,Misty Osborne,8,Active,Email,814-295-7228x16059,Community Partner,High,Bachelors,2024-03-15
FAM_002778,Moon Family,Mark Maddox,23981.76,5,Separated,6817 Bradley Place,GEO_0163,2019-10-03,Jessica Combs,7,Exited,Phone,926-571-6977x81976,Self,Moderate,Bachelors,2021-01-09
FAM_002779,Ramirez Family,Kevin Young,47792.87,3,Separated,3659 Moore Fork,GEO_0153,2021-10-03,Jason Mcdonald,8,Inactive,Email,848-212-4795,Self,High,High School,2019-01-07
FAM_002780,Walker Family,Katherine Harrison,43012.72,3,Single,6105 Martinez Mount Apt. 500,GEO_0085,2017-02-06,Mary Brown,4,Active,Email,202-706-5157x20241,Agency,Low,Masters,2022-01-07
FAM_002781,Ray Family,Jorge Davis,70510.63,4,Divorced,0175 Jennifer Plain Apt. 077,GEO_0139,2021-07-11,Megan Hoffman,6,Exited,Email,762.863.9638,Agency,Low,Masters,2024-12-25
FAM_002782,Brown Family,Loretta Miller,63323.67,2,Divorced,84557 Garcia Road Suite 770,GEO_0100,2022-09-26,Logan Hardy,4,Active,Email,+1-305-236-2566x548,Community Partner,High,High School,2024-05-16
FAM_002783,Lloyd Family,Lance Macdonald DVM,30418.12,4,Divorced,7219 Lauren Fall Apt. 491,GEO_0122,2016-03-26,Justin Martin,8,Inactive,Phone,917-807-8211,Community Partner,Low,High School,2017-03-25
FAM_002784,Mendoza Family,Jerry Waters,144280.71,6,Divorced,09215 Shaun Fall Suite 978,GEO_0143,2025-07-09,Gwendolyn Valentine,5,Active,Phone,739-296-0675x247,Agency,Moderate,Masters,2017-07-22
FAM_002785,Fernandez Family,Desiree Thomas,30936.73,1,Separated,67408 George Trail,GEO_0004,2021-11-07,Brian Greene,5,Exited,Text,412.997.2588x7132,Self,Moderate,Bachelors,2022-11-22
FAM_002786,Shaw Family,Amy Wright,122793.57,5,Separated,9944 Burton Trail,GEO_0088,2017-12-04,Rachel Perkins,1,Inactive,Phone,(442)689-0056x741,Self,Moderate,Bachelors,2024-04-28
FAM_002787,Long Family,Erin Summers,34725.02,2,Divorced,880 Gregory Trail Apt. 562,GEO_0088,2020-05-25,Timothy Black,4,Active,Email,+1-230-850-4483x91730,Self,Moderate,Masters,2017-06-28
FAM_002788,Parks Family,Mr. Don Flores,79943.7,3,Separated,361 Michele Plains,GEO_0082,2018-02-11,Samantha Hicks,5,Inactive,Email,001-457-687-9704x1574,Community Partner,Low,High School,2021-01-26
FAM_002789,Thompson Family,Miss Kimberly Holloway,149378.65,3,Single,57016 Jennifer Street,GEO_0089,2023-08-31,Sophia Cummings,7,Inactive,Text,421.959.6682,Community Partner,High,Masters,2018-02-02
FAM_002790,Bray Family,Tina Harper,128914.59,1,Married,370 Rachel Junction Suite 915,GEO_0114,2023-12-11,David Mason,5,Active,Phone,507.639.3707,Agency,High,Bachelors,2018-10-07
FAM_002791,Wolfe Family,Nicholas Moss,82380.98,3,Divorced,7616 Hernandez Ports,GEO_0039,2016-10-03,Teresa Morgan,1,Inactive,Email,+1-256-275-8499,Agency,Moderate,Masters,2023-07-01
FAM_002792,Stevens Family,Robert Campbell,110878.45,5,Divorced,8636 David Lake Apt. 687,GEO_0119,2018-07-13,James Wilson,4,Exited,Email,001-997-249-9375x792,Self,Moderate,Bachelors,2022-02-11
FAM_002793,Norris Family,Jenny Cardenas,119946.61,4,Separated,09225 Ward Valley,GEO_0191,2016-12-25,Brandon Perry,1,Exited,Email,001-685-653-1665x043,Community Partner,Moderate,High School,2020-12-20
FAM_002794,Smith Family,Dean Thomas,52004.79,2,Married,9409 Hansen Mountain,GEO_0128,2021-09-15,Jonathan Foster,4,Active,Phone,+1-846-461-1771,Community Partner,Moderate,High School,2017-07-07
FAM_002795,Clark Family,Matthew Farmer,88699.38,5,Married,871 Cynthia Heights,GEO_0054,2019-10-18,Mrs. Andrea Donovan,8,Active,Phone,502.448.2981,Community Partner,Low,Masters,2016-09-22
FAM_002796,Carpenter Family,John Browning,89496.83,6,Divorced,00665 Robertson Garden,GEO_0137,2025-01-22,Jenna Martin,4,Inactive,Email,8274257522,Community Partner,Low,Masters,2025-11-03
FAM_002797,Nguyen Family,Mario Peters,65776.27,1,Divorced,04603 Copeland Station,GEO_0179,2022-06-25,Mike Collins,7,Inactive,Email,954-883-1522x93011,Self,Low,High School,2021-04-12
FAM_002798,Salazar Family,Olivia Rodriguez,106676.04,6,Separated,89706 Cunningham Vista Apt. 759,GEO_0044,2017-10-30,Samantha Mullen,1,Exited,Email,+1-351-445-0854,Community Partner,Moderate,Masters,2023-07-24
FAM_002799,Green Family,Donald Mccarthy,18405.09,5,Divorced,4790 Adkins View,GEO_0173,2017-08-28,Shane Ortiz,7,Exited,Phone,586-968-0015x6314,Agency,High,Bachelors,2021-03-16
FAM_002800,Dunn Family,Christopher Anderson,123934.53,1,Separated,47027 Ernest Motorway,GEO_0100,2021-07-29,Heather Fletcher,1,Exited,Email,501.743.8920x446,Community Partner,Moderate,High School,2022-11-05
FAM_002801,Young Family,Becky Parrish,76715.52,5,Single,5130 Malik Roads Apt. 198,GEO_0066,2017-12-15,Leslie Chavez,2,Exited,Phone,+1-452-211-0179,Agency,Low,Bachelors,2024-06-13
FAM_002802,Ruiz Family,Jackie Stewart,98180.71,3,Single,5473 Amber Falls Suite 406,GEO_0104,2017-11-16,Andrew Phillips,5,Active,Text,570.757.7297x533,Agency,Moderate,Masters,2021-07-26
FAM_002803,Austin Family,Krista Fuller,72979.67,3,Single,285 Sean Key,GEO_0009,2017-03-23,Daniel Stephens,7,Inactive,Phone,(757)432-9460x12884,Agency,Low,Bachelors,2020-12-07
FAM_002804,Diaz Family,Jennifer Nguyen,56851.92,1,Single,20528 Jones Ville Suite 013,GEO_0170,2023-04-08,Duane Marsh,1,Exited,Text,001-296-993-3894x72697,Agency,Low,High School,2018-05-13
FAM_002805,Jimenez Family,Amanda Campbell,60534.68,5,Single,47117 Chambers Trail Suite 051,GEO_0147,2018-11-03,Matthew Taylor,5,Inactive,Phone,001-827-990-8733x381,Self,Low,High School,2016-04-17
FAM_002806,Clark Family,Laura Ware,88449.0,5,Divorced,184 William Knolls,GEO_0021,2023-11-20,Valerie Marsh,1,Inactive,Text,+1-350-578-3886x55899,Agency,Low,High School,2022-11-02
FAM_002807,Haynes Family,Mitchell Anderson,140458.24,4,Single,1200 Green Canyon,GEO_0162,2017-07-06,Kathryn Castro,8,Active,Text,846-865-2289x75339,Self,Low,Masters,2022-04-10
FAM_002808,Watson Family,Barry Hernandez,46080.08,4,Divorced,515 Carpenter Villages Apt. 327,GEO_0125,2020-03-26,Carl Brown,4,Inactive,Phone,9108256982,Agency,High,Masters,2023-05-26
FAM_002809,Dickerson Family,Teresa Young,12776.95,2,Single,926 West Pass Suite 930,GEO_0144,2019-05-31,Lawrence Brown,5,Exited,Email,001-499-971-4689x8963,Community Partner,High,High School,2017-09-20
FAM_002810,Ramirez Family,Valerie Morgan,26973.25,3,Divorced,523 Nicholas Center,GEO_0089,2022-03-02,Lisa Young,2,Exited,Email,654.205.5508x348,Self,Low,Masters,2018-12-19
FAM_002811,White Family,Paul Vasquez,131431.6,1,Single,3607 Eduardo Village Apt. 373,GEO_0022,2019-02-27,Meredith Valdez MD,4,Exited,Text,662.689.9554,Agency,Moderate,Masters,2020-06-09
FAM_002812,Anderson Family,Kelly May,144836.32,6,Separated,125 Ashley Meadows Suite 943,GEO_0054,2020-05-09,Carmen Best,7,Exited,Text,392.489.7092x6898,Agency,High,Bachelors,2020-06-25
FAM_002813,Johnston Family,Christopher Carson,37854.14,3,Divorced,3653 Diane Streets Suite 945,GEO_0192,2017-10-12,Benjamin Porter,6,Inactive,Email,+1-911-885-8853x39295,Community Partner,High,Bachelors,2020-06-04
FAM_002814,Perez Family,Joan Wilson,90625.22,5,Married,150 Gay Hill Suite 318,GEO_0136,2016-06-26,Richard Gonzales,3,Active,Text,001-250-295-2563x080,Agency,High,High School,2019-11-12
FAM_002815,Garcia Family,Debbie Allen,100878.33,3,Married,897 Norman Garden Apt. 230,GEO_0095,2022-07-24,Sydney Frazier,4,Inactive,Text,8382107412,Self,Low,Masters,2021-01-18
FAM_002816,Nelson Family,Kristin Williams,34435.44,4,Divorced,33388 Dale Port Suite 025,GEO_0078,2017-08-30,Christina Kelley,1,Exited,Email,9914031280,Community Partner,Low,Masters,2024-07-13
FAM_002817,Young Family,Courtney Williams,119243.27,6,Divorced,270 Smith Tunnel,GEO_0075,2023-01-20,Jamie Ortiz,7,Active,Email,+1-694-247-4622x696,Community Partner,Low,High School,2021-05-13
